재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기 반기 3개월 ,당기 반기 누적 ,전기 반기 3개월 ,전기 반기 누적 ,전기,전전기
"손익계산서, 기능별 분류 - 별도",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2025-06-30,반기보고서,KRW,dart_OperatingIncomeLoss,      영업이익(손실),"80,728,298,297","137,042,316,669","89,912,704,079","167,477,569,574",,
"손익계산서, 기능별 분류 - 별도",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2025-06-30,반기보고서,KRW,dart_OtherGains,      기타수익,"557,046,936","2,002,525,583","952,767,352","2,312,922,324",,
"손익계산서, 기능별 분류 - 별도",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2025-06-30,반기보고서,KRW,dart_OtherLosses,      기타비용,"6,088,351,121","9,414,128,757","4,407,374,714","6,966,952,511",,
"손익계산서, 기능별 분류 - 별도",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2025-06-30,반기보고서,KRW,ifrs-full_CostOfSales,      매출원가,"1,831,058,991,422","3,597,558,045,164","1,840,440,036,544","3,615,722,552,476",,
"손익계산서, 기능별 분류 - 별도",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2025-06-30,반기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,         지배기업 소유주 기본주당이익,"1,661","4,766","2,027","5,864",,
"손익계산서, 기능별 분류 - 별도",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2025-06-30,반기보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,         지배기업 소유주 희석주당이익,"1,661","4,766","2,027","5,864",,
"손익계산서, 기능별 분류 - 별도",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2025-06-30,반기보고서,KRW,ifrs-full_FinanceCosts,      금융원가,"51,859,650,758","88,903,565,163","36,325,942,441","69,969,912,193",,
"손익계산서, 기능별 분류 - 별도",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2025-06-30,반기보고서,KRW,ifrs-full_FinanceIncome,      금융수익,"26,386,195,116","81,198,527,237","8,074,108,758","57,318,880,245",,
"손익계산서, 기능별 분류 - 별도",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2025-06-30,반기보고서,KRW,ifrs-full_GrossProfit,      매출총이익,"233,585,117,214","444,627,647,628","250,722,631,529","479,053,634,862",,
"손익계산서, 기능별 분류 - 별도",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2025-06-30,반기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,      법인세비용,"12,644,932,151","18,980,322,584","16,261,670,317","28,859,065,760",,
"손익계산서, 기능별 분류 - 별도",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2025-06-30,반기보고서,KRW,ifrs-full_ProfitLoss,      반기순이익,"37,078,606,319","102,945,352,985","41,944,592,717","121,313,441,679",,
"손익계산서, 기능별 분류 - 별도",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2025-06-30,반기보고서,KRW,ifrs-full_ProfitLossBeforeTax,      법인세비용차감전순이익,"49,723,538,470","121,925,675,569","58,206,263,034","150,172,507,439",,
"손익계산서, 기능별 분류 - 별도",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2025-06-30,반기보고서,KRW,ifrs-full_Revenue,      매출액,"2,064,644,108,636","4,042,185,692,792","2,091,162,668,073","4,094,776,187,338",,
"손익계산서, 기능별 분류 - 별도",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2025-06-30,반기보고서,KRW,ifrs-full_SellingGeneralAndAdministrativeExpense,      판매비와관리비,"152,856,818,917","307,585,330,959","160,809,927,450","311,576,065,288",,
"손익계산서, 기능별 분류 - 별도",[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2025-06-30,반기보고서,KRW,dart_OperatingIncomeLoss,      영업이익(손실),"74,181,866,267","130,224,976,400","63,595,277,854","101,765,236,126",,
"손익계산서, 기능별 분류 - 별도",[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2025-06-30,반기보고서,KRW,dart_OtherGains,      기타이익,"7,532,538,176","12,665,360,377","9,841,492,814","22,308,247,718",,
"손익계산서, 기능별 분류 - 별도",[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2025-06-30,반기보고서,KRW,dart_OtherLosses,      기타손실,"8,556,471,762","13,133,600,050","2,692,631,162","5,874,874,209",,
"손익계산서, 기능별 분류 - 별도",[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2025-06-30,반기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,      판매비와관리비,"40,141,710,559","79,512,566,064","36,127,907,403","70,357,759,947",,
"손익계산서, 기능별 분류 - 별도",[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_CostOfSales,      매출원가,"184,385,645,173","361,378,189,982","163,854,271,515","325,775,725,822",,
"손익계산서, 기능별 분류 - 별도",[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,         기본주당이익(손실),"1,407","2,586","1,384","2,359",,
"손익계산서, 기능별 분류 - 별도",[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,         희석주당이익(손실),"1,407","2,586","1,384","2,359",,
"손익계산서, 기능별 분류 - 별도",[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_FinanceCosts,      금융원가,"3,489,935,885","7,303,701,549","1,808,060,956","3,490,030,182",,
"손익계산서, 기능별 분류 - 별도",[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_FinanceIncome,      금융수익,"8,368,454,968","16,410,959,477","8,532,674,868","18,542,852,146",,
"손익계산서, 기능별 분류 - 별도",[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_GrossProfit,      매출총이익,"114,323,576,826","209,737,542,464","99,723,185,257","172,122,996,073",,
"손익계산서, 기능별 분류 - 별도",[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,      법인세비용(수익),"21,265,594,921","34,005,366,938","19,755,320,451","34,819,670,759",,
"손익계산서, 기능별 분류 - 별도",[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_ProfitLoss,      당기순이익(손실),"56,770,856,843","104,858,627,717","57,713,432,967","98,431,760,840",,
"손익계산서, 기능별 분류 - 별도",[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_ProfitLossBeforeTax,      법인세비용차감전순이익(손실),"78,036,451,764","138,863,994,655","77,468,753,418","133,251,431,599",,
"손익계산서, 기능별 분류 - 별도",[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_Revenue,      수익(매출액),"298,709,221,999","571,115,732,446","263,577,456,772","497,898,721,895",,
"손익계산서, 기능별 분류 - 별도",[000210],DL,유가증권시장상장법인,201,기초 화학물질 제조업,12,2025-06-30,반기보고서,KRW,dart_NonOperatingExpense,      기타비용,"504,577,308","504,789,028","3,478,890","150,973,803",,
"손익계산서, 기능별 분류 - 별도",[000210],DL,유가증권시장상장법인,201,기초 화학물질 제조업,12,2025-06-30,반기보고서,KRW,dart_NonOperatingIncome,      기타수익,"838,232,451","977,515,657","498,379,141","1,226,248,205",,
"손익계산서, 기능별 분류 - 별도",[000210],DL,유가증권시장상장법인,201,기초 화학물질 제조업,12,2025-06-30,반기보고서,KRW,dart_OperatingIncomeLoss,      영업이익,"1,303,479,727","27,968,660,337","4,970,583,425","10,756,232,243",,
"손익계산서, 기능별 분류 - 별도",[000210],DL,유가증권시장상장법인,201,기초 화학물질 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_CostOfSales,      매출원가,"1,585,607,833","1,987,744,113","2,091,029,659","3,118,835,412",,
"손익계산서, 기능별 분류 - 별도",[000210],DL,유가증권시장상장법인,201,기초 화학물질 제조업,12,2025-06-30,반기보고서,KRW,dart_BasicEarningsLossPerSharePreferredStock,         우선주 기본 및 희석주당이익,43,"1,196",122,296,,
"손익계산서, 기능별 분류 - 별도",[000210],DL,유가증권시장상장법인,201,기초 화학물질 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,         보통주 기본 및 희석주당이익,30,"1,171",110,271,,
"손익계산서, 기능별 분류 - 별도",[000210],DL,유가증권시장상장법인,201,기초 화학물질 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_FinanceCosts,      금융비용,"3,233,292,238","6,931,321,975","5,085,901,342","9,930,647,017",,
"손익계산서, 기능별 분류 - 별도",[000210],DL,유가증권시장상장법인,201,기초 화학물질 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_FinanceIncome,      금융수익,"2,278,482,761","5,153,401,282","2,558,491,132","5,265,157,864",,
"손익계산서, 기능별 분류 - 별도",[000210],DL,유가증권시장상장법인,201,기초 화학물질 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_GrossProfit,      매출총이익,"3,899,611,232","33,461,036,898","7,276,994,076","15,941,700,024",,
"손익계산서, 기능별 분류 - 별도",[000210],DL,유가증권시장상장법인,201,기초 화학물질 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,      법인세비용,"-22,053,662","135,916,922","437,869,614","997,931,459",,
"손익계산서, 기능별 분류 - 별도",[000210],DL,유가증권시장상장법인,201,기초 화학물질 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_ProfitLoss,      반기순이익(손실),"704,379,055","26,527,549,351","2,500,203,852","6,168,086,033",,
"손익계산서, 기능별 분류 - 별도",[000210],DL,유가증권시장상장법인,201,기초 화학물질 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_ProfitLossBeforeTax,      법인세비용차감전순이익(손실),"682,325,393","26,663,466,273","2,938,073,466","7,166,017,492",,
"손익계산서, 기능별 분류 - 별도",[000210],DL,유가증권시장상장법인,201,기초 화학물질 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_Revenue,      매출액,"5,485,219,065","35,448,781,011","9,368,023,735","19,060,535,436",,
"손익계산서, 기능별 분류 - 별도",[000210],DL,유가증권시장상장법인,201,기초 화학물질 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_SellingGeneralAndAdministrativeExpense,      판매비및관리비,"2,596,131,505","5,492,376,561","2,306,410,651","5,185,467,781",,
"손익계산서, 기능별 분류 - 별도",[375500],DL이앤씨,유가증권시장상장법인,412,토목 건설업,12,2025-06-30,반기보고서,KRW,dart_NonOperatingExpense,      기타비용,"47,941,633,143","74,940,668,529","33,799,570,347","106,789,408,779",,
"손익계산서, 기능별 분류 - 별도",[375500],DL이앤씨,유가증권시장상장법인,412,토목 건설업,12,2025-06-30,반기보고서,KRW,dart_NonOperatingIncome,      기타수익,"12,824,980,652","34,037,914,505","28,883,670,383","62,018,931,653",,
"손익계산서, 기능별 분류 - 별도",[375500],DL이앤씨,유가증권시장상장법인,412,토목 건설업,12,2025-06-30,반기보고서,KRW,dart_OperatingIncomeLoss,      영업이익(손실),"72,386,876,818","126,768,963,906","23,124,615,012","51,113,254,867",,
"손익계산서, 기능별 분류 - 별도",[375500],DL이앤씨,유가증권시장상장법인,412,토목 건설업,12,2025-06-30,반기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,      판매비와관리비,"107,157,968,688","183,526,524,080","92,876,402,164","182,197,297,937",,
"손익계산서, 기능별 분류 - 별도",[375500],DL이앤씨,유가증권시장상장법인,412,토목 건설업,12,2025-06-30,반기보고서,KRW,ifrs-full_CostOfSales,      매출원가,"1,147,125,279,909","2,129,287,710,129","1,149,478,271,644","2,171,026,794,279",,
"손익계산서, 기능별 분류 - 별도",[375500],DL이앤씨,유가증권시장상장법인,412,토목 건설업,12,2025-06-30,반기보고서,KRW,dart_BasicEarningsLossPerSharePreferredStock,         우선주 기본 및 희석주당이익(손실),605,"1,034",697,803,,
"손익계산서, 기능별 분류 - 별도",[375500],DL이앤씨,유가증권시장상장법인,412,토목 건설업,12,2025-06-30,반기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,         보통주 기본 및 희석주당이익(손실),592,"1,009",685,778,,
"손익계산서, 기능별 분류 - 별도",[375500],DL이앤씨,유가증권시장상장법인,412,토목 건설업,12,2025-06-30,반기보고서,KRW,ifrs-full_FinanceCosts,      금융원가,"18,934,949,877","63,672,465,271","18,593,063,477","39,739,684,164",,
"손익계산서, 기능별 분류 - 별도",[375500],DL이앤씨,유가증권시장상장법인,412,토목 건설업,12,2025-06-30,반기보고서,KRW,ifrs-full_FinanceIncome,      금융수익,"17,033,701,389","37,613,324,664","40,457,005,274","85,042,672,269",,
"손익계산서, 기능별 분류 - 별도",[375500],DL이앤씨,유가증권시장상장법인,412,토목 건설업,12,2025-06-30,반기보고서,KRW,ifrs-full_GrossProfit,      매출총이익,"179,544,845,506","310,295,487,986","116,001,017,176","233,310,552,804",,
"손익계산서, 기능별 분류 - 별도",[375500],DL이앤씨,유가증권시장상장법인,412,토목 건설업,12,2025-06-30,반기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,      법인세비용(수익),"11,133,087,704","18,433,696,737","11,922,927,338","19,961,874,999",,
"손익계산서, 기능별 분류 - 별도",[375500],DL이앤씨,유가증권시장상장법인,412,토목 건설업,12,2025-06-30,반기보고서,KRW,ifrs-full_ProfitLoss,      반기순이익,"24,235,888,135","41,373,372,538","28,149,729,507","31,683,890,847",,
"손익계산서, 기능별 분류 - 별도",[375500],DL이앤씨,유가증권시장상장법인,412,토목 건설업,12,2025-06-30,반기보고서,KRW,ifrs-full_ProfitLossBeforeTax,      법인세비용차감전순이익(손실),"35,368,975,839","59,807,069,275","40,072,656,845","51,645,765,846",,
"손익계산서, 기능별 분류 - 별도",[375500],DL이앤씨,유가증권시장상장법인,412,토목 건설업,12,2025-06-30,반기보고서,KRW,ifrs-full_Revenue,      매출액,"1,326,670,125,415","2,439,583,198,115","1,265,479,288,820","2,404,337,347,083",,
"손익계산서, 기능별 분류 - 별도",[155660],DSR,유가증권시장상장법인,242,1차 비철금속 제조업,12,2025-06-30,반기보고서,KRW,dart_OperatingIncomeLoss,      영업이익(손실),"2,242,511,299","7,406,745,562","3,604,609,124","7,951,778,103",,
"손익계산서, 기능별 분류 - 별도",[155660],DSR,유가증권시장상장법인,242,1차 비철금속 제조업,12,2025-06-30,반기보고서,KRW,dart_OtherGains,      기타수익,"1,174,559,558","2,086,539,690","1,156,928,458","2,286,672,782",,
"손익계산서, 기능별 분류 - 별도",[155660],DSR,유가증권시장상장법인,242,1차 비철금속 제조업,12,2025-06-30,반기보고서,KRW,dart_OtherLosses,      기타비용,"3,454,003,037","4,180,047,086","695,708,101","1,049,203,107",,
"손익계산서, 기능별 분류 - 별도",[155660],DSR,유가증권시장상장법인,242,1차 비철금속 제조업,12,2025-06-30,반기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,      판매비와관리비,"5,427,879,563","9,038,113,437","4,396,585,597","7,613,906,862",,
"손익계산서, 기능별 분류 - 별도",[155660],DSR,유가증권시장상장법인,242,1차 비철금속 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_CostOfSales,      매출원가,"40,567,857,283","82,908,711,186","46,171,683,437","84,431,658,542",,
"손익계산서, 기능별 분류 - 별도",[155660],DSR,유가증권시장상장법인,242,1차 비철금속 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,         기본주당이익(손실),94,363,224,482,,
"손익계산서, 기능별 분류 - 별도",[155660],DSR,유가증권시장상장법인,242,1차 비철금속 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_FinanceCosts,      금융비용,"1,407,124,187","3,121,530,370","2,312,532,373","4,951,202,115",,
"손익계산서, 기능별 분류 - 별도",[155660],DSR,유가증권시장상장법인,242,1차 비철금속 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_FinanceIncome,      금융수익,"3,023,572,022","4,875,371,545","2,486,966,640","5,249,494,320",,
"손익계산서, 기능별 분류 - 별도",[155660],DSR,유가증권시장상장법인,242,1차 비철금속 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_GrossProfit,      매출총이익,"7,670,390,862","16,444,858,999","8,001,194,721","15,565,684,965",,
"손익계산서, 기능별 분류 - 별도",[155660],DSR,유가증권시장상장법인,242,1차 비철금속 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,      법인세비용(수익),"72,670,101","1,255,221,005","655,307,538","1,776,351,981",,
"손익계산서, 기능별 분류 - 별도",[155660],DSR,유가증권시장상장법인,242,1차 비철금속 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_ProfitLoss,      반기순이익(손실),"1,506,845,554","5,811,858,336","3,584,956,210","7,711,188,002",,
"손익계산서, 기능별 분류 - 별도",[155660],DSR,유가증권시장상장법인,242,1차 비철금속 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_ProfitLossBeforeTax,      법인세비용차감전순이익(손실),"1,579,515,655","7,067,079,341","4,240,263,748","9,487,539,983",,
"손익계산서, 기능별 분류 - 별도",[155660],DSR,유가증권시장상장법인,242,1차 비철금속 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_Revenue,      수익(매출액),"48,238,248,145","99,353,570,185","54,172,878,158","99,997,343,507",,
"손익계산서, 기능별 분류 - 별도",[078930],GS,유가증권시장상장법인,649,기타 금융업,12,2025-06-30,반기보고서,KRW,dart_OperatingIncomeLoss,      영업이익(손실),"14,858,000,000","175,195,000,000","14,532,000,000","433,310,000,000",,
"손익계산서, 기능별 분류 - 별도",[078930],GS,유가증권시장상장법인,649,기타 금융업,12,2025-06-30,반기보고서,KRW,dart_OtherGains,      기타이익,"415,000,000","430,000,000","11,000,000","22,000,000",,
"손익계산서, 기능별 분류 - 별도",[078930],GS,유가증권시장상장법인,649,기타 금융업,12,2025-06-30,반기보고서,KRW,dart_OtherLosses,      기타손실,"20,036,000,000","20,077,000,000","1,669,000,000","1,688,000,000",,
"손익계산서, 기능별 분류 - 별도",[078930],GS,유가증권시장상장법인,649,기타 금융업,12,2025-06-30,반기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,      판매비와관리비,"26,793,000,000","47,140,000,000","27,599,000,000","48,801,000,000",,
"손익계산서, 기능별 분류 - 별도",[078930],GS,유가증권시장상장법인,649,기타 금융업,12,2025-06-30,반기보고서,KRW,entity00500254_BasicEarningsLossPerSharePreferredStocKOfEarningsPerShareAbstract,         우선주기본주당순이익(손실),-33,"1,627",119,"4,489",,
"손익계산서, 기능별 분류 - 별도",[078930],GS,유가증권시장상장법인,649,기타 금융업,12,2025-06-30,반기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,         기본주당이익(손실) 합계,-45,"1,602",107,"4,464",,
"손익계산서, 기능별 분류 - 별도",[078930],GS,유가증권시장상장법인,649,기타 금융업,12,2025-06-30,반기보고서,KRW,ifrs-full_FinanceCosts,      금융원가,"2,136,000,000","4,296,000,000","8,041,000,000","18,222,000,000",,
"손익계산서, 기능별 분류 - 별도",[078930],GS,유가증권시장상장법인,649,기타 금융업,12,2025-06-30,반기보고서,KRW,ifrs-full_FinanceIncome,      금융수익,"1,627,000,000","4,982,000,000","8,430,000,000","18,550,000,000",,
"손익계산서, 기능별 분류 - 별도",[078930],GS,유가증권시장상장법인,649,기타 금융업,12,2025-06-30,반기보고서,KRW,ifrs-full_GrossProfit,      매출총이익,"41,651,000,000","222,335,000,000","42,131,000,000","482,111,000,000",,
"손익계산서, 기능별 분류 - 별도",[078930],GS,유가증권시장상장법인,649,기타 금융업,12,2025-06-30,반기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,      법인세비용,"-1,006,000,000","4,512,000,000","3,146,000,000","9,317,000,000",,
"손익계산서, 기능별 분류 - 별도",[078930],GS,유가증권시장상장법인,649,기타 금융업,12,2025-06-30,반기보고서,KRW,ifrs-full_ProfitLoss,      당기순이익(손실),"-4,266,000,000","151,722,000,000","10,117,000,000","422,655,000,000",,
"손익계산서, 기능별 분류 - 별도",[078930],GS,유가증권시장상장법인,649,기타 금융업,12,2025-06-30,반기보고서,KRW,ifrs-full_ProfitLossBeforeTax,      법인세비용차감전순이익(손실),"-5,272,000,000","156,234,000,000","13,263,000,000","431,972,000,000",,
"손익계산서, 기능별 분류 - 별도",[078930],GS,유가증권시장상장법인,649,기타 금융업,12,2025-06-30,반기보고서,KRW,ifrs-full_Revenue,      수익(매출액),"41,651,000,000","222,335,000,000","42,131,000,000","482,111,000,000",,
"손익계산서, 기능별 분류 - 별도",[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2025-06-30,반기보고서,KRW,dart_OperatingIncomeLoss,      영업이익(손실),"265,752,751,577","322,510,489,197","38,556,960,404","76,092,144,231",,
"손익계산서, 기능별 분류 - 별도",[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2025-06-30,반기보고서,KRW,dart_OtherGains,      기타수익,"121,440,853,826","195,485,814,204","131,387,511,024","398,283,550,898",,
"손익계산서, 기능별 분류 - 별도",[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2025-06-30,반기보고서,KRW,dart_OtherLosses,      기타비용,"345,039,055,565","454,390,906,160","106,071,605,290","205,659,331,189",,
"손익계산서, 기능별 분류 - 별도",[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2025-06-30,반기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,      판매비와관리비,"79,553,032,190","243,844,831,449","129,738,168,885","281,220,741,924",,
"손익계산서, 기능별 분류 - 별도",[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2025-06-30,반기보고서,KRW,ifrs-full_CostOfSales,      매출원가,"1,883,594,447,859","3,796,856,520,049","2,220,969,896,506","4,327,461,066,679",,
"손익계산서, 기능별 분류 - 별도",[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2025-06-30,반기보고서,KRW,dart_CostOfSalesFromConstruction,         공사매출원가,"1,823,208,795,331","3,681,790,884,584","2,015,462,549,592","3,861,470,148,110",,
"손익계산서, 기능별 분류 - 별도",[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2025-06-30,반기보고서,KRW,dart_CostOfSalesFromSaleOfGoodsRealEstate,         분양매출원가,"25,819,966,232","52,836,463,770","172,043,834,973","400,701,502,950",,
