재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,,당기,,,전기,전전기,
"손익계산서, 기능별 분류 - 연결",[001040],CJ,유가증권시장상장법인,649,기타 금융업,12,2023-12-31,사업보고서,KRW,ifrs-full_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,      공동기업 및 관계기업투자주식에 대한 지분법손익,,"-51,995,266,000",,,"-162,923,355,000","86,575,271,000"
"손익계산서, 기능별 분류 - 연결",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2023-12-31,사업보고서,KRW,dart_OperatingIncomeLoss,      영업이익(손실),,"480,234,863,157",,,"411,786,887,242","343,880,765,667"
"손익계산서, 기능별 분류 - 연결",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2023-12-31,사업보고서,KRW,dart_OtherGains,      기타이익,,"43,869,162,664",,,"24,562,311,861","201,130,701,852"
"손익계산서, 기능별 분류 - 연결",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2023-12-31,사업보고서,KRW,dart_OtherLosses,      기타비용,,"71,132,683,477",,,"66,232,138,028","190,494,707,367"
"손익계산서, 기능별 분류 - 연결",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2023-12-31,사업보고서,KRW,ifrs-full_CostOfSales,      매출원가,,"10,468,766,117,130",,,"10,944,706,303,203","10,272,323,722,285"
"손익계산서, 기능별 분류 - 연결",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2023-12-31,사업보고서,KRW,ifrs-full_BasicEarningsLossPerShare,         기본 및 희석 주당이익,,"10,357",,,"8,190","1,841"
"손익계산서, 기능별 분류 - 연결",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinanceCosts,      금융원가,,"230,064,840,603",,,"203,802,164,791","204,227,563,293"
"손익계산서, 기능별 분류 - 연결",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinanceIncome,      금융수익,,"93,408,901,897",,,"103,324,651,903","71,770,580,022"
"손익계산서, 기능별 분류 - 연결",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2023-12-31,사업보고서,KRW,ifrs-full_GrossProfit,      매출총이익,,"1,299,127,546,139",,,"1,186,006,559,171","1,071,328,065,207"
"손익계산서, 기능별 분류 - 연결",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2023-12-31,사업보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,      법인세 수익(비용),,"82,095,395,926",,,"88,522,025,924","80,910,590,449"
"손익계산서, 기능별 분류 - 연결",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2023-12-31,사업보고서,KRW,ifrs-full_ProfitLoss,      당기순이익,,"242,876,054,885",,,"196,821,784,424","158,279,696,245"
"손익계산서, 기능별 분류 - 연결",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2023-12-31,사업보고서,KRW,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,         비지배지분,,"18,072,975,983",,,"15,269,232,611","103,537,367,210"
"손익계산서, 기능별 분류 - 연결",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2023-12-31,사업보고서,KRW,ifrs-full_ProfitLossAttributableToOwnersOfParent,         지배기업 소유주 귀속 당기순이익,,"224,803,078,902",,,"181,552,551,813","54,742,329,035"
"손익계산서, 기능별 분류 - 연결",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2023-12-31,사업보고서,KRW,ifrs-full_ProfitLossBeforeTax,      법인세비용차감전순이익,,"324,971,450,811",,,"285,343,810,348","239,190,286,694"
"손익계산서, 기능별 분류 - 연결",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2023-12-31,사업보고서,KRW,ifrs-full_Revenue,      매출액,,"11,767,893,663,269",,,"12,130,712,862,374","11,343,651,787,492"
"손익계산서, 기능별 분류 - 연결",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2023-12-31,사업보고서,KRW,ifrs-full_SellingGeneralAndAdministrativeExpense,      판매 및 일반관리비,,"818,892,682,982",,,"774,219,671,929","727,447,299,540"
"손익계산서, 기능별 분류 - 연결",[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2023-12-31,사업보고서,KRW,ifrs-full_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,      지분법이익(손실),,"8,656,047,173",,,"15,704,262,161","17,130,509,813"
"손익계산서, 기능별 분류 - 연결",[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2023-12-31,사업보고서,KRW,dart_ImpairmentLossesOnAssociates,      관계기업/공동기업투자손상차손,,0,,,"33,394,488,724",0
"손익계산서, 기능별 분류 - 연결",[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2023-12-31,사업보고서,KRW,dart_LossesOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,      지분법손실,,"6,404,097,647",,,"866,644","2,412,699"
"손익계산서, 기능별 분류 - 연결",[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2023-12-31,사업보고서,KRW,dart_OperatingIncomeLoss,      영업이익(손실),,"265,437,456,373",,,"761,884,807,377","389,229,044,615"
"손익계산서, 기능별 분류 - 연결",[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2023-12-31,사업보고서,KRW,dart_OtherGains,      기타이익,,"38,210,870,129",,,"45,041,136,923","19,276,240,398"
"손익계산서, 기능별 분류 - 연결",[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2023-12-31,사업보고서,KRW,dart_OtherLosses,      기타손실,,"24,067,450,596",,,"47,114,684,851","22,760,003,418"
"손익계산서, 기능별 분류 - 연결",[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2023-12-31,사업보고서,KRW,dart_ProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,      지분법이익,,0,,,"10,434,240,404","20,413,022,302"
"손익계산서, 기능별 분류 - 연결",[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2023-12-31,사업보고서,KRW,dart_ReversalsOfImpairmentLossesOnAssociates,      관계기업/공동기업투자손상차손환입,,0,,,0,"5,568,954,833"
"손익계산서, 기능별 분류 - 연결",[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2023-12-31,사업보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,      판매비와관리비,,"176,581,726,069",,,"165,939,692,250","139,255,498,198"
"손익계산서, 기능별 분류 - 연결",[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_CostOfSales,      매출원가,,"712,204,456,498",,,"741,652,222,649","686,197,497,365"
"손익계산서, 기능별 분류 - 연결",[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_BasicEarningsLossPerShare,         기본주당이익(손실),,"6,241",,,"12,798","7,225"
"손익계산서, 기능별 분류 - 연결",[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,         희석주당이익(손실),,"6,241",,,"12,798","7,225"
"손익계산서, 기능별 분류 - 연결",[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinanceCosts,      금융원가,,"10,636,467,274",,,"19,338,490,603","4,930,928,023"
"손익계산서, 기능별 분류 - 연결",[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinanceIncome,      금융수익,,"43,359,948,391",,,"25,117,720,362","7,828,834,847"
"손익계산서, 기능별 분류 - 연결",[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_GrossProfit,      매출총이익,,"442,019,182,442",,,"927,824,499,627","528,484,542,813"
"손익계산서, 기능별 분류 - 연결",[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,      법인세비용(수익),,"41,751,008,397",,,"186,402,278,310","100,643,567,334"
"손익계산서, 기능별 분류 - 연결",[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_ProfitLoss,      당기순이익(손실),,"264,149,250,979",,,"556,227,095,934","313,979,185,521"
"손익계산서, 기능별 분류 - 연결",[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,         비지배지분에 귀속되는 당기순이익(손실),,0,,,0,0
"손익계산서, 기능별 분류 - 연결",[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_ProfitLossAttributableToOwnersOfParent,         지배기업의 소유주에게 귀속되는 당기순이익(손실),,"264,149,250,979",,,"556,227,095,934","313,979,185,521"
"손익계산서, 기능별 분류 - 연결",[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_ProfitLossBeforeTax,      법인세비용차감전순이익(손실),,"305,900,259,376",,,"742,629,374,244","414,622,752,855"
"손익계산서, 기능별 분류 - 연결",[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_Revenue,      수익(매출액),,"1,154,223,638,940",,,"1,669,476,722,276","1,214,682,040,178"
"손익계산서, 기능별 분류 - 연결",[000210],DL,유가증권시장상장법인,201,기초 화학물질 제조업,12,2023-12-31,사업보고서,KRW,dart_OperatingIncomeLoss,      영업이익(손실),,"150,696,391,721",,,"284,470,889,015","193,162,085,397"
"손익계산서, 기능별 분류 - 연결",[000210],DL,유가증권시장상장법인,201,기초 화학물질 제조업,12,2023-12-31,사업보고서,KRW,dart_OtherGains,      기타수익,,"303,668,927,204",,,"266,735,773,778","384,456,630,633"
"손익계산서, 기능별 분류 - 연결",[000210],DL,유가증권시장상장법인,201,기초 화학물질 제조업,12,2023-12-31,사업보고서,KRW,dart_OtherLosses,      기타비용,,"242,241,709,877",,,"157,802,068,486","28,549,089,718"
"손익계산서, 기능별 분류 - 연결",[000210],DL,유가증권시장상장법인,201,기초 화학물질 제조업,12,2023-12-31,사업보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,      판매비및관리비 등,,"775,395,088,456",,,"721,632,473,414","228,294,051,174"
"손익계산서, 기능별 분류 - 연결",[000210],DL,유가증권시장상장법인,201,기초 화학물질 제조업,12,2023-12-31,사업보고서,KRW,entity00109693_ShareOfProfitsOfAssociatesAndJointVenturesOfIncomeStatementAbstract,      지분법투자손익,,"-102,954,479,901",,,"-44,659,897,211","223,492,038,844"
"손익계산서, 기능별 분류 - 연결",[000210],DL,유가증권시장상장법인,201,기초 화학물질 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_CostOfSales,      매출원가,,"4,091,724,341,065",,,"4,167,603,807,748","1,937,318,660,208"
"손익계산서, 기능별 분류 - 연결",[000210],DL,유가증권시장상장법인,201,기초 화학물질 제조업,12,2023-12-31,사업보고서,KRW,entity00109693_BasicearningslosspersharepreferredstockfromcontinuingoperationsOfEarningsPerShareAbstract,         계속영업기본주당이익(손실) - 우선주,,"-5,855",,,"3,129","30,024"
"손익계산서, 기능별 분류 - 연결",[000210],DL,유가증권시장상장법인,201,기초 화학물질 제조업,12,2023-12-31,사업보고서,KRW,entity00109693_BasicearningslosspersharepreferredstockfromdiscontinuedoperationsOfEarningsPerShareAbstract,         중단영업기본주당이익(손실) - 우선주,,,,,,"5,488"
"손익계산서, 기능별 분류 - 연결",[000210],DL,유가증권시장상장법인,201,기초 화학물질 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,         계속영업기본주당이익(손실),,"-5,905",,,"3,079","29,365"
"손익계산서, 기능별 분류 - 연결",[000210],DL,유가증권시장상장법인,201,기초 화학물질 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,         중단영업기본주당이익(손실),,,,,,"5,488"
"손익계산서, 기능별 분류 - 연결",[000210],DL,유가증권시장상장법인,201,기초 화학물질 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinanceCosts,      금융비용,,"400,011,124,558",,,"296,776,480,577","75,645,613,373"
"손익계산서, 기능별 분류 - 연결",[000210],DL,유가증권시장상장법인,201,기초 화학물질 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinanceIncome,      금융수익,,"118,312,103,772",,,"69,725,835,556","20,936,420,773"
"손익계산서, 기능별 분류 - 연결",[000210],DL,유가증권시장상장법인,201,기초 화학물질 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_GrossProfit,      매출총이익,,"926,091,480,177",,,"1,006,103,362,429","421,456,136,571"
"손익계산서, 기능별 분류 - 연결",[000210],DL,유가증권시장상장법인,201,기초 화학물질 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,      법인세비용(수익),,"-51,551,723,114",,,"23,541,417,322","102,495,458,092"
"손익계산서, 기능별 분류 - 연결",[000210],DL,유가증권시장상장법인,201,기초 화학물질 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_ProfitLoss,      당기순이익(손실),,"-120,978,168,525",,,"98,152,634,753","728,618,667,120"
"손익계산서, 기능별 분류 - 연결",[000210],DL,유가증권시장상장법인,201,기초 화학물질 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,         비지배지분에 귀속되는 당기순이익(손실),,"12,467,252,584",,,"28,443,995,433","8,241,188,541"
"손익계산서, 기능별 분류 - 연결",[000210],DL,유가증권시장상장법인,201,기초 화학물질 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_ProfitLossFromContinuingOperationsAttributableToNoncontrollingInterests,            비지배지분에 귀속될 계속영업이익(손실),,"12,467,252,584",,,"28,443,995,433","8,241,188,541"
"손익계산서, 기능별 분류 - 연결",[000210],DL,유가증권시장상장법인,201,기초 화학물질 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_ProfitLossAttributableToOwnersOfParent,         지배기업의 소유주에게 귀속되는 당기순이익(손실),,"-133,445,421,109",,,"69,708,639,320","720,377,478,579"
"손익계산서, 기능별 분류 - 연결",[000210],DL,유가증권시장상장법인,201,기초 화학물질 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_IncomeFromContinuingOperationsAttributableToOwnersOfParent,            지배기업의 소유주에게 귀속될 계속영업손익,,"-133,445,421,109",,,"69,708,639,320","607,115,825,923"
"손익계산서, 기능별 분류 - 연결",[000210],DL,유가증권시장상장법인,201,기초 화학물질 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_IncomeFromDiscontinuedOperationsAttributableToOwnersOfParent,            지배기업의 소유주에게 귀속될 중단영업손익,,,,,,"113,261,652,656"
"손익계산서, 기능별 분류 - 연결",[000210],DL,유가증권시장상장법인,201,기초 화학물질 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_ProfitLossBeforeTax,      법인세비용차감전순이익(손실),,"-172,529,891,639",,,"121,694,052,075","717,852,472,556"
"손익계산서, 기능별 분류 - 연결",[000210],DL,유가증권시장상장법인,201,기초 화학물질 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_ProfitLossFromContinuingOperations,      계속영업이익(손실),,"-120,978,168,525",,,"98,152,634,753","615,357,014,464"
"손익계산서, 기능별 분류 - 연결",[000210],DL,유가증권시장상장법인,201,기초 화학물질 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_ProfitLossFromDiscontinuedOperations,      중단영업이익(손실),,,,,,"113,261,652,656"
"손익계산서, 기능별 분류 - 연결",[000210],DL,유가증권시장상장법인,201,기초 화학물질 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_Revenue,      매출액,,"5,017,815,821,242",,,"5,173,707,170,177","2,358,774,796,779"
"손익계산서, 기능별 분류 - 연결",[375500],DL이앤씨,유가증권시장상장법인,412,토목 건설업,12,2023-12-31,사업보고서,KRW,dart_OperatingIncomeLoss,      영업이익(손실),,"330,659,390,232",,,"496,965,230,080","957,257,982,914"
"손익계산서, 기능별 분류 - 연결",[375500],DL이앤씨,유가증권시장상장법인,412,토목 건설업,12,2023-12-31,사업보고서,KRW,dart_OtherGains,      기타이익,,"77,068,955,758",,,"170,771,594,660","104,711,032,901"
"손익계산서, 기능별 분류 - 연결",[375500],DL이앤씨,유가증권시장상장법인,412,토목 건설업,12,2023-12-31,사업보고서,KRW,dart_OtherLosses,      기타손실,,"234,561,239,113",,,"167,508,257,246","183,970,511,562"
"손익계산서, 기능별 분류 - 연결",[375500],DL이앤씨,유가증권시장상장법인,412,토목 건설업,12,2023-12-31,사업보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,      판매비와관리비,,"451,451,195,145",,,"434,360,006,978","429,112,871,700"
"손익계산서, 기능별 분류 - 연결",[375500],DL이앤씨,유가증권시장상장법인,412,토목 건설업,12,2023-12-31,사업보고서,KRW,entity01524093_ShareofprofitlossofassociatesandjointventuresaccountedforusingequitymethodOfIncomeStatementAbstract,      지분법투자손익,,"24,237,829,020",,,"10,763,023,477","-16,596,285,238"
"손익계산서, 기능별 분류 - 연결",[375500],DL이앤씨,유가증권시장상장법인,412,토목 건설업,12,2023-12-31,사업보고서,KRW,ifrs-full_CostOfSales,      매출원가,,"7,208,953,031,303",,,"6,565,498,442,410","6,245,280,043,968"
"손익계산서, 기능별 분류 - 연결",[375500],DL이앤씨,유가증권시장상장법인,412,토목 건설업,12,2023-12-31,사업보고서,KRW,entity01524093_BasicearningslossperinstrumentparticipatingequityinstrumentsotherthanordinarysharesOfEarningsPerShareAbstract,         우선주 기본 및 희석주당이익,,"2,937",,,"5,770","13,452"
"손익계산서, 기능별 분류 - 연결",[375500],DL이앤씨,유가증권시장상장법인,412,토목 건설업,12,2023-12-31,사업보고서,KRW,ifrs-full_BasicEarningsLossPerShare,         기본주당이익(손실),,"4,679",,,"10,130","13,452"
"손익계산서, 기능별 분류 - 연결",[375500],DL이앤씨,유가증권시장상장법인,412,토목 건설업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinanceCosts,      금융원가,,"63,360,573,966",,,"57,222,959,983","69,279,395,408"
"손익계산서, 기능별 분류 - 연결",[375500],DL이앤씨,유가증권시장상장법인,412,토목 건설업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinanceIncome,      금융수익,,"145,709,082,639",,,"141,704,837,887","117,128,356,688"
"손익계산서, 기능별 분류 - 연결",[375500],DL이앤씨,유가증권시장상장법인,412,토목 건설업,12,2023-12-31,사업보고서,KRW,ifrs-full_GrossProfit,      매출총이익,,"782,110,585,377",,,"931,325,237,058","1,386,370,854,614"
"손익계산서, 기능별 분류 - 연결",[375500],DL이앤씨,유가증권시장상장법인,412,토목 건설업,12,2023-12-31,사업보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,      법인세비용(수익),,"77,583,969,048",,,"163,915,602,982","273,415,226,658"
"손익계산서, 기능별 분류 - 연결",[375500],DL이앤씨,유가증권시장상장법인,412,토목 건설업,12,2023-12-31,사업보고서,KRW,ifrs-full_ProfitLoss,      당기순이익(손실),,"202,169,475,522",,,"431,557,865,893","635,835,953,637"
"손익계산서, 기능별 분류 - 연결",[375500],DL이앤씨,유가증권시장상장법인,412,토목 건설업,12,2023-12-31,사업보고서,KRW,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,         비지배지분에 귀속되는 당기순이익(손실),,"14,307,738,897",,,"18,392,280,389","58,791,770,098"
"손익계산서, 기능별 분류 - 연결",[375500],DL이앤씨,유가증권시장상장법인,412,토목 건설업,12,2023-12-31,사업보고서,KRW,ifrs-full_ProfitLossAttributableToOwnersOfParent,         지배기업의 소유주에게 귀속되는 당기순이익(손실),,"187,861,736,625",,,"413,165,585,504","577,044,183,539"
"손익계산서, 기능별 분류 - 연결",[375500],DL이앤씨,유가증권시장상장법인,412,토목 건설업,12,2023-12-31,사업보고서,KRW,ifrs-full_ProfitLossBeforeTax,      법인세비용차감전순이익(손실),,"279,753,444,570",,,"595,473,468,875","909,251,180,295"
"손익계산서, 기능별 분류 - 연결",[375500],DL이앤씨,유가증권시장상장법인,412,토목 건설업,12,2023-12-31,사업보고서,KRW,ifrs-full_Revenue,      수익(매출액),,"7,991,063,616,680",,,"7,496,823,679,468","7,631,650,898,582"
"손익계산서, 기능별 분류 - 연결",[null],DL케미칼,기타법인,202,합성고무 및 플라스틱 물질 제조업,12,2023-12-31,사업보고서,KRW,dart_OperatingIncomeLoss,      영업이익(손실),,"-39,601,820,873",,,"191,001,286,920","120,424,183,569"
"손익계산서, 기능별 분류 - 연결",[null],DL케미칼,기타법인,202,합성고무 및 플라스틱 물질 제조업,12,2023-12-31,사업보고서,KRW,dart_OtherGains,      기타수익,,"241,942,068,536",,,"160,164,936,601","10,967,603,365"
"손익계산서, 기능별 분류 - 연결",[null],DL케미칼,기타법인,202,합성고무 및 플라스틱 물질 제조업,12,2023-12-31,사업보고서,KRW,dart_OtherLosses,      기타비용,,"233,938,198,853",,,"109,209,408,159","12,615,476,840"
"손익계산서, 기능별 분류 - 연결",[null],DL케미칼,기타법인,202,합성고무 및 플라스틱 물질 제조업,12,2023-12-31,사업보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,      판매비및관리비,,"721,155,467,807",,,"663,168,621,597","123,479,069,837"
"손익계산서, 기능별 분류 - 연결",[null],DL케미칼,기타법인,202,합성고무 및 플라스틱 물질 제조업,12,2023-12-31,사업보고서,KRW,entity01524817_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociatesOfIncomeStatementAbstract,      지분법평가손익,,"-127,482,261,201",,,"-156,592,145,757","158,368,783,063"
"손익계산서, 기능별 분류 - 연결",[null],DL케미칼,기타법인,202,합성고무 및 플라스틱 물질 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_CostOfSales,      매출원가,,"3,662,176,804,268",,,"3,705,177,818,472","1,360,581,833,510"
