재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 3분기말	전기말	전전기말	
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	entity00159102_BadDebtsExpenseOfOperatingExpenseInvestment	            대손상각비			
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	entity00159102_LossArisingFromDispositionOfLoanOfOperatingExpenseInvestment	            대출채권처분손실	0		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	entity00159102_LossFromAvailableForSaleOfOperatingExpenseInvestment	            매도가능금융상품관련손실	0		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	entity00159102_LossFromFinancialassetsAtFairValueThroughProfitOrLossInAccordanceWithIas39OfOperatingExpenseInvestment	            당기손익인식금융상품관련손실	0		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	entity00159102_SellingGeneralAndAdministrativeExpenseOfOperatingExpenseInvestment	            부동산관리비	12,955,088,508		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_ForeignExchangeLoss	            외화거래손실	37,680,587,675		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_InterestExpense	            금융부채의 이자비용	196,195,470,891		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_SellingGeneralAndAdministrativeExpense	            재산관리비	33,465,137,696		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_InvestmentIncome	         투자영업수익	2,299,443,241,275		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	dart_GainFromDerivatives	            파생상품관련수익	292,639,504,873		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	dart_InsuranceFinanceIncomeFromInsuranceContractsIssuedRecognisedInProfitOrLoss	            보험금융수익	63,083,936,012		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	dart_OtherOperatingIncomeInvestment	            기타투자수익	34,140,892,954		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	entity00159102_GainArisingFromDispositionOfLoanOfInvestmentIncome	            대출채권처분이익			
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	entity00159102_GainFromAvailableForSaleOfInvestmentIncome	            매도가능금융상품관련이익			
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	entity00159102_GainFromFinancialassetsAtFairValueThroughProfitOrLossInAccordanceWithIas39OfInvestmentIncome	            당기손익인식금융상품관련이익			
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	entity00159102_ReversalsOfAllowanceForBadDebtsOfInvestmentIncome	            대손충당금 환입액	0		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_ForeignExchangeGain	            외화거래이익	467,995,773,200		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_RevenueFromDividends	            배당금수익	345,102,155,134		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_RevenueFromInterest	            이자수익	872,642,734,361		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	dart_InterestRevenueOnFinancialAssetsAtFairValueThroughProfitOrLoss	               당기손익-공정가치로 측정하는 금융자산의 이자수익	14,348,832,060		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	entity00159102_InterestRevenueOnAfsHtmLoanAndReceivablesOfRevenueFromInterest	               투자유가증권과 대출채권및수취채권의 이자수익	0		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	entity00159102_InterestRevenueOnFinancialassetsatfairvaluethroughprofitorlossinaccordancewithias39OfRevenueFromInterest	               당기손익인식금융자산의 이자수익	0		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	entity00159102_OtherInterestRevenueOfRevenueFromInterest	               기타이자수익	1,323,119,073		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_InterestRevenueCalculatedUsingEffectiveInterestMethod	               유효이자율법 적용 이자수익	856,970,783,228		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	dart_NonOperatingProfitLoss	      영업외손익	5,520,833,133		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	dart_NonOperatingExpense	         영업외비용	25,553,088,036		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	dart_NonOperatingIncome	         영업외수익	31,073,921,169		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_ComprehensiveIncome	      총포괄손익	1,362,478,224,843		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         보통주기본주당이익	21,246		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	411,817,782,790		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_InsuranceServiceResult	      보험손익	1,307,758,639,400		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	dart_OperatingExpenseInsurance	         보험서비스비용	9,910,893,555,349		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	dart_OtherOperatingExpenseInsurance	            기타사업비용	80,041,654,610		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_ExpensesFromAllocationOfPremiumsPaidToReinsurer	            재보험비용	600,635,945,966		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_InsuranceServiceExpensesFromInsuranceContractsIssued	            보험비용	9,230,215,954,773		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	dart_OperatingIncomeInsurance	         보험영업수익	11,218,652,194,749		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_IncomeFromAmountsRecoveredFromReinsurer	            재보험수익	838,724,218,174		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_InsuranceRevenue	            보험수익	10,379,927,976,575		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_OtherComprehensiveIncome	      기타포괄손익	86,776,741,664		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	entity00159102_UnrealizedNetChangeInFairValueOfAvailableForSaleOfOtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax	            매도가능금융상품평가손실	0		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	entity00159102_UnrealizedNetChangeInFairValueOfHeldToMaturityOfOtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax	            만기보유금융상품평가손실	0		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxCashFlowHedges	            현금흐름위험회피파생상품평가손실	-1,845,331,496		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTranslation	            해외사업환산이익	19,921,069,699		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxFinanceIncomeExpensesFromReinsuranceContractsHeldExcludedFromProfitOrLoss	            재보험계약자산(부채)순금융손익	-886,205,252		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome	            기타포괄손익-공정가치측정금융자산관련손실	-318,244,033,208		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxInsuranceFinanceIncomeExpensesFromInsuranceContractsIssuedExcludedFromProfitOrLossThatWillBeReclassifiedToProfitOrLoss	            보험계약자산(부채)순금융이익	385,624,698,718		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments	            기타포괄손익-공정가치측정유가증권평가손익	3,892,052,036		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	            확정급여제도의재측정요소	-2,581,353,909		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRevaluation	            자산재평가손익	895,845,076		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익	1,275,701,483,179		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세차감전순이익	1,687,519,265,969		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_ProfitLossFromOperatingActivities	      영업이익	1,681,998,432,836		
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	dart_AdditionalImpairmentLossesOfFinancialAssets	            신용손실충당금 전입액	2,107,989,847		
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	dart_LossArisingFromDerecognitionOfFinancialInstrumentsMeasuredAtAmortisedCost	            상각후원가측정금융상품제거손실	1,664,361		
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	dart_LossFromFinancialInstrumentsAtFairValueThroughOtherComprehensiveIncome	            기타포괄손익-공정가치측정금융상품관련손실	1,600,140,190		
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	dart_LossFromFinancialInstrumentsAtFairValueThroughProfitOrLoss	            당기손익-공정가치측정금융상품관련손실	219,672,505,946		
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	dart_GainArisingFromDerecognitionOfFinancialInstrumentsMeasuredAtAmortisedCost	            상각후원가측정금융상품제거이익	1,693,617,594		
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	dart_GainFromFinancialInstrumentsAtFairValueThroughOtherComprehensiveIncome	            기타포괄손익-공정가치측정금융상품관련이익	2,272,618,388		
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	dart_GainFromFinancialInstrumentsAtFairValueThroughProfitOrLoss	            당기손익-공정가치측정금융상품관련이익	381,603,737,474		
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome	            기타포괄손익-공정가치측정채무증권평가손익	-164,894,511,009		
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments	            기타포괄손익-공정가치측정지분증권평가손익	5,313,502,546		
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	entity00117267_ReversalOfImpairmentLossesOfInvestmentIncome	            손상차손환입			
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	dart_InvestmentIncomeExpenses	      투자손익	90,694,454,788		
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	dart_OperatingExpenseInvestment	         투자영업비용	1,528,435,695,090		
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	dart_InsuranceFinanceExpensesFromInsuranceContractsIssuedRecognisedInProfitOrLoss	            보험금융비용	755,002,404,435		
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	dart_LossesFromDerivatives	            파생상품관련손실	394,707,742,884		
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	dart_OtherOperatingExpenseInvestment	            기타투자손실	15,699,391,138		
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	entity00117267_ImpairmentLossesOfOperatingExpenseInvestment	            손상차손			
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	entity00117267_LossOnAvailableForSaleFinancialAssetsOfOperatingExpenseInvestment	            매도가능금융자산관련손실			
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	entity00117267_LossOnFinancialAssetsRecognizedAtFairValueThroughProfitOrLossOfOperatingExpenseInvestment	            당기손익인식금융자산관련손실			
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_ForeignExchangeLoss	            외화거래손실	37,580,733,162		
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_InterestExpense	            금융부채의 이자비용	98,816,783,452		
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_SellingGeneralAndAdministrativeExpense	            재산관리비	3,246,339,675		
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_InvestmentIncome	         투자영업수익	1,619,130,149,878		
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	dart_FinanceIncomeFromReinsuranceContractsHeldRecognisedInProfitOrLoss	            재보험금융수익	164,783,885		
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	dart_GainFromDerivatives	            파생상품관련수익	99,099,444,441		
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	dart_InsuranceFinanceIncomeFromInsuranceContractsIssuedRecognisedInProfitOrLoss	            보험금융수익	451,397,161		
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	dart_OtherOperatingIncomeInvestment	            기타투자수익	100,326,310,230		
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	entity00117267_CommissionIncomeOfInvestmentIncome	            수수료수익	7,669,527,290		
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	entity00117267_GainOnAvailableForSaleFinancialAssetsOfInvestmentIncome	            매도가능금융자산관련이익			
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	entity00117267_GainOnFinancialAssetsRecognizedInProfitOrLossOfInvestmentIncome	            당기손익인식금융자산관련이익			
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_ForeignExchangeGain	            외화거래이익	342,675,154,631		
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_RevenueFromDividends	            배당금수익	571,896,711		
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_RevenueFromInterest	            이자수익	682,601,662,073		
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	dart_NonOperatingExpense	      영업외비용	2,361,131,552		
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	dart_NonOperatingIncome	      영업외수익	2,633,068,731		
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_ComprehensiveIncome	      총포괄손익	275,603,174,558		
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본및희석주당순이익	1,395		
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	56,912,933,137		
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_InsuranceServiceResult	      보험손익	183,440,046,108		
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	dart_OperatingExpenseInsurance	         보험서비스비용	659,014,266,152		
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	dart_OtherOperatingExpenseInsurance	            기타사업비용	19,646,158,600		
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_ExpensesFromAllocationOfPremiumsPaidToReinsurer	            재보험비용	14,831,518,836		
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_InsuranceServiceExpensesFromInsuranceContractsIssued	            보험비용	624,536,588,716		
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	dart_OperatingIncomeInsurance	         보험영업수익	842,454,312,260		
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_IncomeFromAmountsRecoveredFromReinsurer	            재보험수익	17,545,368,579		
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_InsuranceRevenue	            보험수익	824,908,943,681		
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_OtherComprehensiveIncome	      기타포괄손익	58,109,669,620		
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax	         당기손익으로 재분류되는 세후기타포괄손익의 구성요소	54,975,695,467		
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	entity00117267_GainOrLossOnValuationOfAvailableForSaleFinancialAssetsOfOtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax	            매도가능금융자산평가손익			
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	entity00117267_GainOrLossOnValuationOfHeldToMaturityFinancialAssetsOfOtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax	            만기보유금융자산평가손익			
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxCashFlowHedges	            현금흐름위험회피파생상품평가손익	-16,488,017,799		
 포괄손익계산서, 보험 - 별도	[082640]	동양생명	유가증권시장상장법인	651	보험업	12	2023-09-30	3분기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxFinanceIncomeExpensesFromReinsuranceContractsHeldExcludedFromProfitOrLoss	            재보험계약자산(부채)순금융손익	-32,121,514,424		
