재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 반기말	전기말	전전기말	
 포괄손익계산서, 보험 - 별도	[null]	DB생명보험	기타법인	651	보험업	12	2025-06-30	반기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments	            기타포괄손익-공정가치측정지분증권평가손익	4,035,869,558		
 포괄손익계산서, 보험 - 별도	[null]	DB생명보험	기타법인	651	보험업	12	2025-06-30	반기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	            확정급여부채의 재측정요소	-230,901,331		
 포괄손익계산서, 보험 - 별도	[null]	DB생명보험	기타법인	651	보험업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)	92,759,197,217		
 포괄손익계산서, 보험 - 별도	[null]	DB생명보험	기타법인	651	보험업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세차감전순이익	116,702,575,112		
 포괄손익계산서, 보험 - 별도	[null]	DB생명보험	기타법인	651	보험업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossFromOperatingActivities	      영업이익(손실)	120,807,656,471		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	dart_InvestmentIncomeExpenses	      투자손익	588,618,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	dart_OperatingExpenseInvestment	         투자영업비용	1,792,663,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	dart_AdditionalImpairmentLossesOfFinancialAssets	            신용손실충당금 전입액	28,339,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	dart_InsuranceFinanceExpensesFromInsuranceContractsIssuedRecognisedInProfitOrLoss	            보험금융비용	332,343,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	dart_LossArisingFromDerecognitionOfFinancialInstrumentsMeasuredAtAmortisedCost	            상각후원가측정금융상품제거손실	55,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	dart_LossFromFinancialInstrumentsAtFairValueThroughOtherComprehensiveIncome	            기타포괄손익-공정가치측정금융상품관련손실	40,322,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	dart_LossFromFinancialInstrumentsAtFairValueThroughProfitOrLoss	            당기손익-공정가치측정금융상품관련손실	180,168,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	dart_LossesFromDerivatives	            파생상품관련비용	381,181,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	dart_OtherOperatingExpenseInvestment	            기타투자영업비용	16,572,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	entity00159102_udf_IS_2025228185337724OfOperatingExpenseInvestment	            부동산관리비	6,326,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	ifrs-full_ForeignExchangeLoss	            외화거래손실	580,876,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	ifrs-full_InterestExpense	            금융부채의 이자비용	208,933,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	ifrs-full_SellingGeneralAndAdministrativeExpense	            재산관리비	17,548,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	ifrs-full_InvestmentIncome	         투자영업수익	2,381,281,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	dart_GainArisingFromDerecognitionOfFinancialInstrumentsMeasuredAtAmortisedCost	            상각후원가측정금융상품제거이익	538,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	dart_GainFromDerivatives	            파생상품관련수익	841,979,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	dart_GainFromFinancialInstrumentsAtFairValueThroughOtherComprehensiveIncome	            기타포괄손익-공정가치측정금융상품관련이익	46,001,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	dart_GainFromFinancialInstrumentsAtFairValueThroughProfitOrLoss	            당기손익-공정가치측정금융상품관련이익	237,980,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	dart_InsuranceFinanceIncomeFromInsuranceContractsIssuedRecognisedInProfitOrLoss	            보험금융수익	47,037,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	dart_OtherOperatingIncomeInvestment	            기타투자수익	275,121,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	dart_ReversalsOfImpairmentLossesOfFinancialAssets	            신용손실충당금 환입액	37,348,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	ifrs-full_ForeignExchangeGain	            외화거래이익	108,933,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	ifrs-full_RevenueFromDividends	            배당금수익	29,137,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	ifrs-full_RevenueFromInterest	            이자수익	757,207,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	dart_InterestRevenueOnFinancialAssetsAtFairValueThroughProfitOrLoss	               당기손익-공정가치로 측정하는 금융자산의 이자수익	7,274,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	entity00159102_udf_IS_2025228185049481OfRevenueFromInterest	               기타이자수익	1,361,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	ifrs-full_InterestRevenueCalculatedUsingEffectiveInterestMethod	               유효이자율법 적용 이자수익	748,572,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	dart_NonOperatingProfitLoss	      영업외손익	1,133,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	dart_NonOperatingExpense	         영업외비용	28,663,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	dart_NonOperatingIncome	         영업외수익	29,796,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	ifrs-full_ComprehensiveIncome	      총포괄손익	173,138,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         보통주기본주당이익(손실)	15,104		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세 수익(비용)	353,253,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	ifrs-full_InsuranceServiceResult	      보험손익	670,411,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	dart_OperatingExpenseInsurance	         보험서비스비용	7,439,480,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	dart_OtherOperatingExpenseInsurance	            기타사업비용	66,432,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	ifrs-full_ExpensesFromAllocationOfPremiumsPaidToReinsurer	            재보험비용	473,817,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	ifrs-full_InsuranceServiceExpensesFromInsuranceContractsIssued	            보험비용	6,899,231,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	dart_OperatingIncomeInsurance	         보험영업수익	8,109,891,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	ifrs-full_IncomeFromAmountsRecoveredFromReinsurer	            재보험수익	553,100,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	ifrs-full_InsuranceRevenue	            보험수익	7,556,791,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	ifrs-full_OtherComprehensiveIncome	      기타포괄손익	-733,771,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	entity00159102_udf_IS_202578105940121OfOtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax	            위험회피목적파생상품평가손익	-133,270,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTranslation	            해외사업환산손익	-32,504,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxFinanceIncomeExpensesFromReinsuranceContractsHeldExcludedFromProfitOrLoss	            재보험계약자산(부채)순금융손익	1,588,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome	            기타포괄손익-공정가치측정금융자산관련손익	205,665,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxInsuranceFinanceIncomeExpensesFromInsuranceContractsIssuedExcludedFromProfitOrLossThatWillBeReclassifiedToProfitOrLoss	            보험계약자산(부채)순금융손익	-777,135,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments	            기타포괄손익-공정가치측정유가증권평가손익	4,106,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	            확정급여제도의재측정요소	-205,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRevaluation	            자산재평가손익	-2,016,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)	906,909,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세차감전순이익	1,260,162,000,000		
 포괄손익계산서, 보험 - 별도	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossFromOperatingActivities	      영업이익(손실)	1,259,029,000,000		
 포괄손익계산서, 보험 - 별도	[002550]	KB손해보험	기타법인	651	보험업	12	2025-06-30	반기보고서	KRW	dart_AdjustedProfitLossNetOfCapastropheReserve	      비상위험준비금 반영후 조정이익	512,358,000,000		
 포괄손익계산서, 보험 - 별도	[002550]	KB손해보험	기타법인	651	보험업	12	2025-06-30	반기보고서	KRW	dart_AdjustedProfitLossNetOfRegulatoryReserveForCreditLoss	      대손준비금 반영후 조정이익	560,395,000,000		
 포괄손익계산서, 보험 - 별도	[002550]	KB손해보험	기타법인	651	보험업	12	2025-06-30	반기보고서	KRW	dart_AdjustedProfitLossNetOfSurrenderValueReserve	      해약환급금준비금 반영후 조정이익	122,350,000,000		
 포괄손익계산서, 보험 - 별도	[002550]	KB손해보험	기타법인	651	보험업	12	2025-06-30	반기보고서	KRW	dart_InvestmentIncomeExpenses	      투자손익	262,261,000,000		
 포괄손익계산서, 보험 - 별도	[002550]	KB손해보험	기타법인	651	보험업	12	2025-06-30	반기보고서	KRW	dart_OperatingExpenseInvestment	         투자영업비용	1,142,720,000,000		
 포괄손익계산서, 보험 - 별도	[002550]	KB손해보험	기타법인	651	보험업	12	2025-06-30	반기보고서	KRW	dart_FinanceExpensesFromReinsuranceContractsHeldRecognisedInProfitOrLoss	            재보험금융비용	57,302,000,000		
 포괄손익계산서, 보험 - 별도	[002550]	KB손해보험	기타법인	651	보험업	12	2025-06-30	반기보고서	KRW	dart_InsuranceFinanceExpensesFromInsuranceContractsIssuedRecognisedInProfitOrLoss	            보험금융비용	383,617,000,000		
 포괄손익계산서, 보험 - 별도	[002550]	KB손해보험	기타법인	651	보험업	12	2025-06-30	반기보고서	KRW	dart_LossesFromDerivatives	            파생상품관련손실	30,762,000,000		
 포괄손익계산서, 보험 - 별도	[002550]	KB손해보험	기타법인	651	보험업	12	2025-06-30	반기보고서	KRW	dart_OtherOperatingExpenseInvestment	            기타비용	16,638,000,000		
 포괄손익계산서, 보험 - 별도	[002550]	KB손해보험	기타법인	651	보험업	12	2025-06-30	반기보고서	KRW	entity00120216_GainsonchangeinfairvalueandondisposalofsecuritiesOfOperatingExpenseInvestment	            유가증권 평가 및 처분손실	238,021,000,000		
 포괄손익계산서, 보험 - 별도	[002550]	KB손해보험	기타법인	651	보험업	12	2025-06-30	반기보고서	KRW	entity00120216_udf_IS_20231011145656635OfOperatingExpenseInvestment	            대출채권 및 기타수취채권 평가 및 처분손실	2,806,000,000		
 포괄손익계산서, 보험 - 별도	[002550]	KB손해보험	기타법인	651	보험업	12	2025-06-30	반기보고서	KRW	entity00120216_udf_IS_20231011145754830OfOperatingExpenseInvestment	            종속기업투자주식관련손실	2,654,000,000		
 포괄손익계산서, 보험 - 별도	[002550]	KB손해보험	기타법인	651	보험업	12	2025-06-30	반기보고서	KRW	ifrs-full_ForeignExchangeLoss	            외화거래손실	270,093,000,000		
 포괄손익계산서, 보험 - 별도	[002550]	KB손해보험	기타법인	651	보험업	12	2025-06-30	반기보고서	KRW	ifrs-full_InterestExpense	            이자비용	127,139,000,000		
 포괄손익계산서, 보험 - 별도	[002550]	KB손해보험	기타법인	651	보험업	12	2025-06-30	반기보고서	KRW	ifrs-full_PropertyManagementExpense	            부동산관리비	1,810,000,000		
 포괄손익계산서, 보험 - 별도	[002550]	KB손해보험	기타법인	651	보험업	12	2025-06-30	반기보고서	KRW	ifrs-full_SellingGeneralAndAdministrativeExpense	            재산관리비	11,878,000,000		
 포괄손익계산서, 보험 - 별도	[002550]	KB손해보험	기타법인	651	보험업	12	2025-06-30	반기보고서	KRW	ifrs-full_InvestmentIncome	         투자영업수익	1,404,981,000,000		
 포괄손익계산서, 보험 - 별도	[002550]	KB손해보험	기타법인	651	보험업	12	2025-06-30	반기보고서	KRW	dart_FinanceIncomeFromReinsuranceContractsHeldRecognisedInProfitOrLoss	            재보험금융수익	42,581,000,000		
