재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 3분기 3개월 	당기 3분기 누적 	전기 3분기 3개월 	전기 3분기 누적 	전기	전전기
손익계산서, 기능별 분류 - 별도	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	81,078,249,445	253,201,245,518	77,627,932,653	318,188,863,846		
손익계산서, 기능별 분류 - 별도	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	5,311,709,384	40,131,380,143	9,532,351,112	50,131,641,182		
손익계산서, 기능별 분류 - 별도	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익	46,068,663,159	144,500,423,999	46,472,150,047	199,843,900,446		
손익계산서, 기능별 분류 - 별도	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세차감전순이익	51,380,372,543	184,631,804,142	56,004,501,159	249,975,541,628		
손익계산서, 기능별 분류 - 별도	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_Revenue	      매출액	251,919,917,694	749,818,639,589	231,381,846,298	807,818,204,325		
손익계산서, 기능별 분류 - 별도	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-09-30	3분기보고서	KRW	dart_NonOperatingExpense	      기타비용		649,608,456				
손익계산서, 기능별 분류 - 별도	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-09-30	3분기보고서	KRW	dart_NonOperatingIncome	      기타수익		539,974,280				
손익계산서, 기능별 분류 - 별도	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)		13,185,518,757				
손익계산서, 기능별 분류 - 별도	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	      매출원가		3,906,817,087				
손익계산서, 기능별 분류 - 별도	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-09-30	3분기보고서	KRW	dart_BasicEarningsLossPerSharePreferredStock	         우선주 기본 및 희석주당이익(손실)		622				
손익계산서, 기능별 분류 - 별도	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         보통주 기본 및 희석주당이익(손실)		585				
손익계산서, 기능별 분류 - 별도	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	      금융비용		14,546,239,533				
손익계산서, 기능별 분류 - 별도	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익		7,646,067,034				
손익계산서, 기능별 분류 - 별도	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익		21,239,140,897				
손익계산서, 기능별 분류 - 별도	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)		-7,115,870,203				
손익계산서, 기능별 분류 - 별도	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	      분기순이익(손실)		13,291,582,285				
손익계산서, 기능별 분류 - 별도	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)		6,175,712,082				
손익계산서, 기능별 분류 - 별도	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_Revenue	      매출액		25,145,957,984				
손익계산서, 기능별 분류 - 별도	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_SellingGeneralAndAdministrativeExpense	      판매비및관리비		8,053,622,140				
손익계산서, 기능별 분류 - 별도	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2024-09-30	3분기보고서	KRW	dart_NonOperatingExpense	      기타비용	60,476,319,753	167,265,728,532	31,574,953,218	84,521,511,232		
손익계산서, 기능별 분류 - 별도	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2024-09-30	3분기보고서	KRW	dart_NonOperatingIncome	      기타수익	19,316,690,790	81,335,622,443	10,698,814,069	69,784,691,454		
손익계산서, 기능별 분류 - 별도	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2024-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)	125,773,062,972	176,886,317,839	64,732,856,650	158,956,394,632		
손익계산서, 기능별 분류 - 별도	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2024-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	87,308,690,236	269,505,988,173	70,657,086,850	243,534,153,045		
손익계산서, 기능별 분류 - 별도	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2024-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	      매출원가	1,077,196,966,496	3,248,223,760,775	1,044,120,630,233	3,312,747,164,715		
손익계산서, 기능별 분류 - 별도	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2024-09-30	3분기보고서	KRW	dart_BasicEarningsLossPerSharePreferredStock	         우선주 기본 및 희석주당이익(손실)	1,811	2,632	727	2,320		
손익계산서, 기능별 분류 - 별도	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2024-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         보통주 기본 및 희석주당이익(손실)	1,630	2,393	1,187	3,834		
손익계산서, 기능별 분류 - 별도	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2024-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	      금융원가	12,398,755,421	52,138,439,585	17,855,760,433	50,466,378,554		
손익계산서, 기능별 분류 - 별도	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2024-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	23,790,221,655	108,832,893,924	38,070,284,352	119,461,261,429		
손익계산서, 기능별 분류 - 별도	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2024-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	213,081,753,208	446,392,306,012	135,389,943,500	402,490,547,677		
손익계산서, 기능별 분류 - 별도	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2024-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)	26,034,648,075	45,996,523,074	16,491,309,706	58,609,831,698		
손익계산서, 기능별 분류 - 별도	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	      분기순이익	69,970,252,168	101,654,143,015	47,579,931,714	154,604,626,031		
손익계산서, 기능별 분류 - 별도	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)	96,004,900,243	147,650,666,089	64,071,241,420	213,214,457,729		
손익계산서, 기능별 분류 - 별도	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2024-09-30	3분기보고서	KRW	ifrs-full_Revenue	      매출액	1,290,278,719,704	3,694,616,066,787	1,179,510,573,733	3,715,237,712,392		
손익계산서, 기능별 분류 - 별도	[null]	DL케미칼	기타법인	202	합성고무 및 플라스틱 물질 제조업	12	2024-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)	21,327,696,579	178,247,959,788	18,196,249,298	49,562,905,172		
손익계산서, 기능별 분류 - 별도	[null]	DL케미칼	기타법인	202	합성고무 및 플라스틱 물질 제조업	12	2024-09-30	3분기보고서	KRW	dart_OtherGains	      기타수익	3,992,489,107	17,061,628,372	10,558,042,386	36,611,277,318		
손익계산서, 기능별 분류 - 별도	[null]	DL케미칼	기타법인	202	합성고무 및 플라스틱 물질 제조업	12	2024-09-30	3분기보고서	KRW	dart_OtherLosses	      기타비용	5,553,686,186	10,500,631,620	2,608,574,231	12,115,626,884		
손익계산서, 기능별 분류 - 별도	[null]	DL케미칼	기타법인	202	합성고무 및 플라스틱 물질 제조업	12	2024-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비및관리비	42,366,178,972	123,520,213,936	35,234,534,849	114,243,515,553		
손익계산서, 기능별 분류 - 별도	[null]	DL케미칼	기타법인	202	합성고무 및 플라스틱 물질 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	      매출원가	338,526,748,821	1,117,121,807,836	352,184,159,458	1,003,073,015,745		
손익계산서, 기능별 분류 - 별도	[null]	DL케미칼	기타법인	202	합성고무 및 플라스틱 물질 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         보통주 기본 및 희석 주당이익(손실)	4,295	9,625	-1,368	-2,167		
손익계산서, 기능별 분류 - 별도	[null]	DL케미칼	기타법인	202	합성고무 및 플라스틱 물질 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	      금융비용	-41,015,546,170	81,880,384,589	45,254,507,842	120,919,759,524		
손익계산서, 기능별 분류 - 별도	[null]	DL케미칼	기타법인	202	합성고무 및 플라스틱 물질 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	-6,934,801,086	13,641,592,576	3,312,179,246	10,936,645,198		
손익계산서, 기능별 분류 - 별도	[null]	DL케미칼	기타법인	202	합성고무 및 플라스틱 물질 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	63,693,875,551	301,768,173,724	53,430,784,147	163,806,420,725		
손익계산서, 기능별 분류 - 별도	[null]	DL케미칼	기타법인	202	합성고무 및 플라스틱 물질 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)	14,631,140,163	28,683,163,752	-3,304,237,356	-16,135,578,890		
손익계산서, 기능별 분류 - 별도	[null]	DL케미칼	기타법인	202	합성고무 및 플라스틱 물질 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	      분기순이익(손실)	39,216,104,421	87,887,000,775	-12,492,373,787	-19,788,979,830		
손익계산서, 기능별 분류 - 별도	[null]	DL케미칼	기타법인	202	합성고무 및 플라스틱 물질 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)	53,847,244,584	116,570,164,527	-15,796,611,143	-35,924,558,720		
손익계산서, 기능별 분류 - 별도	[null]	DL케미칼	기타법인	202	합성고무 및 플라스틱 물질 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_Revenue	      매출액	402,220,624,372	1,418,889,981,560	405,614,943,605	1,166,879,436,470		
손익계산서, 기능별 분류 - 별도	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2024-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)	558,067,565	8,509,845,668	5,598,434,035	16,224,392,020		
손익계산서, 기능별 분류 - 별도	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2024-09-30	3분기보고서	KRW	dart_OtherGains	      기타이익	3,383,905,865	5,670,578,647	809,840,268	2,737,949,979		
손익계산서, 기능별 분류 - 별도	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2024-09-30	3분기보고서	KRW	dart_OtherLosses	      기타손실	540,432,965	1,589,636,072	319,240,808	1,470,971,367		
손익계산서, 기능별 분류 - 별도	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2024-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	6,965,558,746	14,579,465,608	3,489,162,685	11,530,969,398		
손익계산서, 기능별 분류 - 별도	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	      매출원가	42,721,847,197	127,153,505,739	38,802,805,136	116,554,585,847		
손익계산서, 기능별 분류 - 별도	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)	205	687	285	864		
손익계산서, 기능별 분류 - 별도	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	      금융원가	2,070,294,891	7,021,497,006	2,617,820,475	9,167,535,128		
손익계산서, 기능별 분류 - 별도	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	2,770,191,629	8,019,685,949	1,923,578,808	9,016,103,835		
손익계산서, 기능별 분류 - 별도	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	7,523,626,311	23,089,311,276	9,087,596,720	27,755,361,418		
손익계산서, 기능별 분류 - 별도	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)	814,664,373	2,591,016,354	829,282,395	3,515,092,425		
손익계산서, 기능별 분류 - 별도	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)	3,286,772,830	10,997,960,832	4,565,509,433	13,824,846,914		
손익계산서, 기능별 분류 - 별도	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)	4,101,437,203	13,588,977,186	5,394,791,828	17,339,939,339		
손익계산서, 기능별 분류 - 별도	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_Revenue	      수익(매출액)	50,245,473,508	150,242,817,015	47,890,401,856	144,309,947,265		
손익계산서, 기능별 분류 - 별도	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)	23,730,000,000	457,040,000,000	164,913,000,000	807,108,000,000		
손익계산서, 기능별 분류 - 별도	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	dart_OtherGains	      기타이익	20,000,000	42,000,000	137,000,000	177,000,000		
손익계산서, 기능별 분류 - 별도	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	dart_OtherLosses	      기타손실	2,502,000,000	4,190,000,000	121,000,000	226,000,000		
손익계산서, 기능별 분류 - 별도	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	18,505,000,000	67,306,000,000	16,709,000,000	62,341,000,000		
손익계산서, 기능별 분류 - 별도	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	entity00500254_BasicEarningsLossPerSharePreferredStocKOfEarningsPerShareAbstract	         우선주기본주당순이익(손실)	179	4,668	1,664	8,291		
손익계산서, 기능별 분류 - 별도	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실) 합계	167	4,631	1,651	8,254		
손익계산서, 기능별 분류 - 별도	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	      금융원가	-5,802,000,000	12,420,000,000	3,987,000,000	24,595,000,000		
손익계산서, 기능별 분류 - 별도	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	-4,394,000,000	14,156,000,000	1,746,000,000	11,807,000,000		
손익계산서, 기능별 분류 - 별도	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	42,235,000,000	524,346,000,000	181,622,000,000	869,449,000,000		
손익계산서, 기능별 분류 - 별도	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	6,849,000,000	16,166,000,000	6,329,000,000	12,790,000,000		
