재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 1분기 3개월 	당기 1분기 누적 	전기 1분기 3개월 	전기 1분기 누적 	전기	전전기
손익계산서, 기능별 분류 - 별도	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2024-03-31	1분기보고서	KRW	dart_OtherGains	      기타이익	1,360,154,972	1,360,154,972	393,751,303	393,751,303		
손익계산서, 기능별 분류 - 별도	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2024-03-31	1분기보고서	KRW	dart_OtherLosses	      기타손실	2,559,577,797	2,559,577,797	4,650,640,322	4,650,640,322		
손익계산서, 기능별 분류 - 별도	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2024-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	      매출원가	1,775,282,515,932	1,775,282,515,932	1,700,261,441,448	1,700,261,441,448		
손익계산서, 기능별 분류 - 별도	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2024-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         지배기업 소유주 기본주당이익	3,838	3,838	3,066	3,066		
손익계산서, 기능별 분류 - 별도	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2024-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	      금융원가	33,643,969,752	33,643,969,752	40,870,551,866	40,870,551,866		
손익계산서, 기능별 분류 - 별도	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2024-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	49,244,771,487	49,244,771,487	57,772,462,621	57,772,462,621		
손익계산서, 기능별 분류 - 별도	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2024-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	228,331,003,333	228,331,003,333	209,767,967,142	209,767,967,142		
손익계산서, 기능별 분류 - 별도	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2024-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	12,597,395,443	12,597,395,443	11,311,312,436	11,311,312,436		
손익계산서, 기능별 분류 - 별도	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	      분기순이익	79,368,848,962	79,368,848,962	65,716,432,615	65,716,432,615		
손익계산서, 기능별 분류 - 별도	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익	91,966,244,405	91,966,244,405	77,027,745,051	77,027,745,051		
손익계산서, 기능별 분류 - 별도	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2024-03-31	1분기보고서	KRW	ifrs-full_Revenue	      매출액	2,003,613,519,265	2,003,613,519,265	1,910,029,408,590	1,910,029,408,590		
손익계산서, 기능별 분류 - 별도	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2024-03-31	1분기보고서	KRW	ifrs-full_SellingGeneralAndAdministrativeExpense	      판매비와관리비	150,766,137,838	150,766,137,838	145,385,243,827	145,385,243,827		
손익계산서, 기능별 분류 - 별도	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2024-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)	38,169,958,272	38,169,958,272	79,134,343,230	79,134,343,230		
손익계산서, 기능별 분류 - 별도	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2024-03-31	1분기보고서	KRW	dart_OtherGains	      기타이익	12,466,754,904	12,466,754,904	13,335,959,263	13,335,959,263		
손익계산서, 기능별 분류 - 별도	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2024-03-31	1분기보고서	KRW	dart_OtherLosses	      기타손실	3,182,243,047	3,182,243,047	7,839,143,501	7,839,143,501		
손익계산서, 기능별 분류 - 별도	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2024-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	34,229,852,544	34,229,852,544	41,203,704,148	41,203,704,148		
손익계산서, 기능별 분류 - 별도	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	      매출원가	161,921,454,307	161,921,454,307	155,240,106,150	155,240,106,150		
손익계산서, 기능별 분류 - 별도	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)	975	975	1,703	1,703		
손익계산서, 기능별 분류 - 별도	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익(손실)	975	975	1,703	1,703		
손익계산서, 기능별 분류 - 별도	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	      금융원가	1,681,969,226	1,681,969,226	2,811,318,758	2,811,318,758		
손익계산서, 기능별 분류 - 별도	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	10,010,177,278	10,010,177,278	13,058,762,704	13,058,762,704		
손익계산서, 기능별 분류 - 별도	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	72,399,810,816	72,399,810,816	120,338,047,378	120,338,047,378		
손익계산서, 기능별 분류 - 별도	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)	15,064,350,308	15,064,350,308	20,871,615,586	20,871,615,586		
손익계산서, 기능별 분류 - 별도	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)	40,718,327,873	40,718,327,873	74,006,987,352	74,006,987,352		
손익계산서, 기능별 분류 - 별도	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)	55,782,678,181	55,782,678,181	94,878,602,938	94,878,602,938		
손익계산서, 기능별 분류 - 별도	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_Revenue	      수익(매출액)	234,321,265,123	234,321,265,123	275,578,153,528	275,578,153,528		
손익계산서, 기능별 분류 - 별도	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익	5,785,648,818	5,785,648,818	76,745,070,708	76,745,070,708		
손익계산서, 기능별 분류 - 별도	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-03-31	1분기보고서	KRW	dart_OtherGains	      기타수익	727,869,064	727,869,064	508,280,051	508,280,051		
손익계산서, 기능별 분류 - 별도	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-03-31	1분기보고서	KRW	dart_OtherLosses	      기타비용	147,494,913	147,494,913	107,080,597	107,080,597		
손익계산서, 기능별 분류 - 별도	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비및관리비 등	2,879,057,130	2,879,057,130	3,155,848,382	3,155,848,382		
손익계산서, 기능별 분류 - 별도	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	      매출원가	1,027,805,753	1,027,805,753	642,277,801	642,277,801		
손익계산서, 기능별 분류 - 별도	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-03-31	1분기보고서	KRW	dart_BasicEarningsLossPerSharePreferredStock	         우선주 기본 및 희석주당이익(손실)	174	174	3,235	3,235		
손익계산서, 기능별 분류 - 별도	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         보통주 기본 및 희석주당이익(손실)	161	161	3,222	3,222		
손익계산서, 기능별 분류 - 별도	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	      금융비용	4,844,745,675	4,844,745,675	4,083,258,775	4,083,258,775		
손익계산서, 기능별 분류 - 별도	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	2,706,666,732	2,706,666,732	1,873,979,783	1,873,979,783		
손익계산서, 기능별 분류 - 별도	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	8,664,705,948	8,664,705,948	79,900,919,090	79,900,919,090		
손익계산서, 기능별 분류 - 별도	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	560,061,845	560,061,845	2,048,906,875	2,048,906,875		
손익계산서, 기능별 분류 - 별도	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	      분기순이익(손실)	3,667,882,181	3,667,882,181	72,888,084,295	72,888,084,295		
손익계산서, 기능별 분류 - 별도	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)	4,227,944,026	4,227,944,026	74,936,991,170	74,936,991,170		
손익계산서, 기능별 분류 - 별도	[000210]	DL	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_Revenue	      매출액	9,692,511,701	9,692,511,701	80,543,196,891	80,543,196,891		
손익계산서, 기능별 분류 - 별도	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2024-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)	27,988,639,855	27,988,639,855	52,155,573,183	52,155,573,183		
손익계산서, 기능별 분류 - 별도	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2024-03-31	1분기보고서	KRW	dart_OtherGains	      기타이익	33,135,261,270	33,135,261,270	51,880,229,736	51,880,229,736		
손익계산서, 기능별 분류 - 별도	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2024-03-31	1분기보고서	KRW	dart_OtherLosses	      기타손실	72,989,838,432	72,989,838,432	23,346,331,658	23,346,331,658		
손익계산서, 기능별 분류 - 별도	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2024-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	89,320,895,773	89,320,895,773	76,834,963,921	76,834,963,921		
손익계산서, 기능별 분류 - 별도	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2024-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	      매출원가	1,021,548,522,635	1,021,548,522,635	1,101,479,426,785	1,101,479,426,785		
손익계산서, 기능별 분류 - 별도	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2024-03-31	1분기보고서	KRW	dart_BasicEarningsLossPerSharePreferredStock	         우선주기본주당순이익(손실)	113	113	1,104	1,104		
손익계산서, 기능별 분류 - 별도	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2024-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)	82	82	1,944	1,944		
손익계산서, 기능별 분류 - 별도	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2024-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	      금융원가	21,146,620,687	21,146,620,687	17,810,479,199	17,810,479,199		
손익계산서, 기능별 분류 - 별도	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2024-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	44,585,666,995	44,585,666,995	46,600,919,404	46,600,919,404		
손익계산서, 기능별 분류 - 별도	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2024-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	117,309,535,628	117,309,535,628	128,990,537,104	128,990,537,104		
손익계산서, 기능별 분류 - 별도	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2024-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)	8,038,947,661	8,038,947,661	30,963,852,604	30,963,852,604		
손익계산서, 기능별 분류 - 별도	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	      분기순이익	3,534,161,340	3,534,161,340	78,516,058,862	78,516,058,862		
손익계산서, 기능별 분류 - 별도	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)	11,573,109,001	11,573,109,001	109,479,911,466	109,479,911,466		
손익계산서, 기능별 분류 - 별도	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2024-03-31	1분기보고서	KRW	ifrs-full_Revenue	      수익(매출액)	1,138,858,058,263	1,138,858,058,263	1,230,469,963,889	1,230,469,963,889		
손익계산서, 기능별 분류 - 별도	[null]	DL케미칼	기타법인	202	합성고무 및 플라스틱 물질 제조업	12	2024-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)	82,757,118,534	82,757,118,534	16,087,194,202	16,087,194,202		
손익계산서, 기능별 분류 - 별도	[null]	DL케미칼	기타법인	202	합성고무 및 플라스틱 물질 제조업	12	2024-03-31	1분기보고서	KRW	dart_OtherGains	      기타수익	7,527,755,627	7,527,755,627	22,341,552,146	22,341,552,146		
손익계산서, 기능별 분류 - 별도	[null]	DL케미칼	기타법인	202	합성고무 및 플라스틱 물질 제조업	12	2024-03-31	1분기보고서	KRW	dart_OtherLosses	      기타비용	2,091,895,371	2,091,895,371	6,080,156,965	6,080,156,965		
손익계산서, 기능별 분류 - 별도	[null]	DL케미칼	기타법인	202	합성고무 및 플라스틱 물질 제조업	12	2024-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비및관리비	39,835,518,355	39,835,518,355	43,144,655,720	43,144,655,720		
손익계산서, 기능별 분류 - 별도	[null]	DL케미칼	기타법인	202	합성고무 및 플라스틱 물질 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	      매출원가	379,014,112,349	379,014,112,349	364,999,483,783	364,999,483,783		
손익계산서, 기능별 분류 - 별도	[null]	DL케미칼	기타법인	202	합성고무 및 플라스틱 물질 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         보통주 기본 및 희석 주당이익(손실)	2,805	2,805	-809	-809		
손익계산서, 기능별 분류 - 별도	[null]	DL케미칼	기타법인	202	합성고무 및 플라스틱 물질 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	      금융비용	68,022,092,879	68,022,092,879	49,666,725,400	49,666,725,400		
손익계산서, 기능별 분류 - 별도	[null]	DL케미칼	기타법인	202	합성고무 및 플라스틱 물질 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	12,209,445,681	12,209,445,681	5,035,854,793	5,035,854,793		
손익계산서, 기능별 분류 - 별도	[null]	DL케미칼	기타법인	202	합성고무 및 플라스틱 물질 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	122,592,636,889	122,592,636,889	59,231,849,922	59,231,849,922		
손익계산서, 기능별 분류 - 별도	[null]	DL케미칼	기타법인	202	합성고무 및 플라스틱 물질 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)	6,770,074,719	6,770,074,719	-4,894,911,419	-4,894,911,419		
손익계산서, 기능별 분류 - 별도	[null]	DL케미칼	기타법인	202	합성고무 및 플라스틱 물질 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	      분기순이익(손실)	25,610,256,873	25,610,256,873	-7,387,369,805	-7,387,369,805		
손익계산서, 기능별 분류 - 별도	[null]	DL케미칼	기타법인	202	합성고무 및 플라스틱 물질 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)	32,380,331,592	32,380,331,592	-12,282,281,224	-12,282,281,224		
손익계산서, 기능별 분류 - 별도	[null]	DL케미칼	기타법인	202	합성고무 및 플라스틱 물질 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_Revenue	      매출액	501,606,749,238	501,606,749,238	424,231,333,705	424,231,333,705		
손익계산서, 기능별 분류 - 별도	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2024-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)	4,347,168,979	4,347,168,979	5,937,011,186	5,937,011,186		
손익계산서, 기능별 분류 - 별도	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2024-03-31	1분기보고서	KRW	dart_OtherGains	      기타이익	1,129,744,324	1,129,744,324	1,186,710,869	1,186,710,869		
손익계산서, 기능별 분류 - 별도	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2024-03-31	1분기보고서	KRW	dart_OtherLosses	      기타손실	353,495,006	353,495,006	718,305,022	718,305,022		
손익계산서, 기능별 분류 - 별도	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2024-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	3,217,321,265	3,217,321,265	3,470,883,883	3,470,883,883		
손익계산서, 기능별 분류 - 별도	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	      매출원가	38,259,975,105	38,259,975,105	37,207,428,098	37,207,428,098		
손익계산서, 기능별 분류 - 별도	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)	258	258	330	330		
손익계산서, 기능별 분류 - 별도	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	      금융원가	2,638,669,742	2,638,669,742	3,734,017,041	3,734,017,041		
손익계산서, 기능별 분류 - 별도	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	2,762,527,680	2,762,527,680	4,205,826,574	4,205,826,574		
손익계산서, 기능별 분류 - 별도	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	7,564,490,244	7,564,490,244	9,407,895,069	9,407,895,069		
손익계산서, 기능별 분류 - 별도	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)	1,121,044,443	1,121,044,443	1,597,924,159	1,597,924,159		
손익계산서, 기능별 분류 - 별도	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)	4,126,231,792	4,126,231,792	5,279,302,407	5,279,302,407		
손익계산서, 기능별 분류 - 별도	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)	5,247,276,235	5,247,276,235	6,877,226,566	6,877,226,566		
손익계산서, 기능별 분류 - 별도	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_Revenue	      수익(매출액)	45,824,465,349	45,824,465,349	46,615,323,167	46,615,323,167		
손익계산서, 기능별 분류 - 별도	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)	418,778,000,000	418,778,000,000	625,607,000,000	625,607,000,000		
손익계산서, 기능별 분류 - 별도	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	dart_OtherGains	      기타이익	11,000,000	11,000,000	8,000,000	8,000,000		
손익계산서, 기능별 분류 - 별도	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	dart_OtherLosses	      기타손실	19,000,000	19,000,000	2,000,000	2,000,000		
손익계산서, 기능별 분류 - 별도	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	21,202,000,000	21,202,000,000	20,804,000,000	20,804,000,000		
손익계산서, 기능별 분류 - 별도	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	entity00500254_BasicEarningsLossPerSharePreferredStocKOfEarningsPerShareAbstract	         우선주기본주당순이익(손실)	4,370	4,370	6,522	6,522		
손익계산서, 기능별 분류 - 별도	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실) 합계	4,357	4,357	6,510	6,510		
손익계산서, 기능별 분류 - 별도	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	      금융원가	10,181,000,000	10,181,000,000	13,119,000,000	13,119,000,000		
손익계산서, 기능별 분류 - 별도	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	10,120,000,000	10,120,000,000	7,368,000,000	7,368,000,000		
